idx,fk_src,fk_gt,wc_src,wc_gt,avg_rouge,rouge_std,best_model,rouge_OpenBioLLM-8B,fk_OpenBioLLM-8B,wc_OpenBioLLM-8B,compression_OpenBioLLM-8B,rouge_Mistral-7B,fk_Mistral-7B,wc_Mistral-7B,compression_Mistral-7B,rouge_BioMistral-7B-DARE,fk_BioMistral-7B-DARE,wc_BioMistral-7B-DARE,compression_BioMistral-7B-DARE
101,12.430535433070869,6.517627286208604,254,289,0.6402270768598244,0.030388466753796937,Mistral-7B,0.6159420289855073,8.254117647058823,255,0.8823529411764706,0.6743044189852702,5.956170700636942,314,1.0865051903114187,0.6304347826086956,6.915608789625363,347,1.2006920415224913
102,13.274465648854964,6.6613872010342625,393,442,0.6171208268076211,0.0588251777951397,OpenBioLLM-8B,0.6849942726231386,6.433012871444465,406,0.918552036199095,0.5854858548585485,5.335892471181559,347,0.7850678733031674,0.5808823529411764,6.1552398989898975,352,0.7963800904977375
103,13.163204301075272,7.539333333333335,186,228,0.6923149710805854,0.07166049149004278,Mistral-7B,0.6517857142857142,6.766904761904762,210,0.9210526315789473,0.7750556792873051,6.936363636363637,209,0.9166666666666666,0.650103519668737,6.070758847736627,243,1.0657894736842106
104,15.621504854368933,8.997724137931034,309,348,0.6972646411726994,0.04252549525170643,OpenBioLLM-8B,0.7375886524822696,8.337767441860468,344,0.9885057471264368,0.7013698630136986,7.743379285966775,369,1.0603448275862069,0.65283540802213,6.7309523809523775,360,1.0344827586206897
105,11.754277504105094,9.842795966091789,261,311,0.5298404138479308,0.005529686430922146,OpenBioLLM-8B,0.5356125356125356,8.063829787234045,376,1.2090032154340835,0.5245901639344264,6.9294285714285735,350,1.1254019292604502,0.5293185419968305,7.332608695652176,308,0.9903536977491961
106,12.255826865671644,6.5175869702719815,402,465,0.5939924131359872,0.020037222622462974,OpenBioLLM-8B,0.6083052749719416,6.233517068587535,412,0.886021505376344,0.6025791324736226,5.871580510992278,374,0.8043010752688172,0.5710928319623971,6.311450700029791,373,0.8021505376344086
107,13.538567177843902,8.23209523809524,257,300,0.7370243116957295,0.030070749111784728,Mistral-7B,0.7044025157232705,8.3838896306186,321,1.07,0.7636363636363637,7.075373195876292,291,0.97,0.7430340557275541,7.693225914736491,331,1.1033333333333333
108,12.348157349896482,7.049937888198759,322,322,0.7048365624684084,0.030818624158540652,Mistral-7B,0.7178683385579937,7.173392282958201,311,0.9658385093167702,0.7269984917043741,7.446068376068379,338,1.049689440993789,0.6696428571428572,7.09980594549959,347,1.0776397515527951
109,13.40200695479384,4.6506408544726305,183,214,0.6468652280142589,0.045912428496903315,OpenBioLLM-8B,0.6930232558139535,4.017584905660382,212,0.9906542056074766,0.6463700234192038,4.063081280788179,203,0.9485981308411215,0.6012024048096193,4.00515873015873,280,1.308411214953271
110,15.253997113997116,10.493934426229508,198,244,0.7303373165202135,0.045828014904110426,BioMistral-7B-DARE,0.6774847870182557,8.09453230472517,244,1.0,0.7544910179640718,7.979442479717079,253,1.0368852459016393,0.7590361445783131,8.10188172043011,248,1.0163934426229508
111,15.877836879432625,5.034964171974526,282,314,0.5813095348416505,0.0660806814748569,Mistral-7B,0.5922330097087378,5.213662628145389,296,0.9426751592356688,0.6412478336221837,6.367465511142555,257,0.8184713375796179,0.5104477611940298,5.758220967470084,349,1.1114649681528663
112,13.42082931533269,6.799864929667521,305,391,0.6575636519799467,0.030864592536211988,OpenBioLLM-8B,0.6801517067003793,6.508316215375039,378,0.9667519181585678,0.6701434159061277,6.136944444444445,360,0.9207161125319693,0.6223958333333334,6.239322318955281,361,0.9232736572890026
113,16.341746880570415,9.274411764705885,217,248,0.6346093492872489,0.09950969287818251,OpenBioLLM-8B,0.7370517928286853,10.718066347878064,239,0.9637096774193549,0.6284584980237155,9.372852459016396,244,0.9838709677419355,0.5383177570093458,8.623729946524062,272,1.096774193548387
114,13.46787056612638,5.748591759913371,388,473,0.48508448331378556,0.0186194596252606,OpenBioLLM-8B,0.5055187637969095,7.196237836181137,421,0.8900634249471459,0.48065650644783114,6.880446859903383,368,0.7780126849894292,0.46907817969661614,6.488435815363882,371,0.7843551797040169
115,13.775696202531648,8.38604651162791,237,301,0.6957778047825443,0.0353007974814257,OpenBioLLM-8B,0.735042735042735,9.364822092405738,269,0.893687707641196,0.6856240126382307,7.553189937106918,318,1.0564784053156147,0.6666666666666667,8.069241486068112,323,1.0730897009966778
116,14.214980237154155,5.765694444444446,230,288,0.6856324788910161,0.030219118033121332,Mistral-7B,0.6544240400667779,6.962500000000002,295,1.0243055555555556,0.7147540983606557,6.955669856459334,304,1.0555555555555556,0.6877192982456142,6.675588972431083,266,0.9236111111111112
117,13.225114832535887,7.072907886815177,209,302,0.6531032523175205,0.05258359838976768,OpenBioLLM-8B,0.688695652173913,7.61834130781499,264,0.8741721854304636,0.5927051671732522,7.629729827089339,347,1.1490066225165563,0.6779089376053963,6.690651192778855,282,0.9337748344370861
118,13.264545454545459,5.363277323420075,220,269,0.6068511370194706,0.08830254450033609,Mistral-7B,0.5783582089552239,6.541629464285716,256,0.9516728624535316,0.7058823529411765,4.508510344827588,232,0.862453531598513,0.5363128491620113,4.745116279069769,258,0.9591078066914498
119,10.65422955974843,5.727929824561407,159,228,0.5690138180977287,0.07328403997102406,OpenBioLLM-8B,0.6478260869565218,4.933157136980668,221,0.9692982456140351,0.5562913907284769,6.714127906976746,215,0.9429824561403509,0.5029239766081871,5.846214475179995,273,1.1973684210526316
120,13.085452991452993,6.353002076124572,234,289,0.6581442638412467,0.06787653051221404,OpenBioLLM-8B,0.7109515260323159,6.789372294372296,264,0.9134948096885813,0.6818980667838312,6.831712779973653,276,0.9550173010380623,0.5815831987075929,5.14825617283951,324,1.1211072664359862
121,12.935102040816329,8.200869565217392,245,276,0.7547451957026424,0.005169398457194969,BioMistral-7B-DARE,0.7517482517482517,7.403200483091791,288,1.0434782608695652,0.75177304964539,7.401998710509353,282,1.0217391304347827,0.7607142857142857,6.960954301075272,279,1.0108695652173914
122,12.016065552699228,6.350725342768687,389,476,0.5694719965551104,0.0525317450183896,OpenBioLLM-8B,0.6297968397291197,5.41529921819474,402,0.8445378151260504,0.5448113207547169,5.081992528019928,365,0.7668067226890757,0.5338078291814947,5.989805728743111,357,0.75
123,14.230472370766492,5.6859703563544635,410,453,0.6901304823923872,0.024840574508783346,OpenBioLLM-8B,0.7186813186813187,8.282243317972355,434,0.9580573951434879,0.6782407407407407,6.725382383419689,386,0.8520971302428256,0.6734693877551021,8.088473148473149,407,0.8984547461368654
124,17.007884615384615,9.53619660082683,221,311,0.6908543578147371,0.029493059328557454,OpenBioLLM-8B,0.7171052631578947,10.437730496453902,282,0.9067524115755627,0.6965174129353233,9.843449275362321,276,0.887459807073955,0.6589403973509933,8.9456231884058,276,0.887459807073955
125,14.981136363636367,7.087960433349036,154,193,0.6750257016887833,0.0612912995231322,OpenBioLLM-8B,0.7139364303178485,6.477884615384614,208,1.077720207253886,0.6043737574552684,6.38666666666667,300,1.5544041450777202,0.706766917293233,7.076000000000004,200,1.0362694300518134
126,11.947100840336134,5.823498442367605,280,321,0.7532687360658549,0.03702196739726243,OpenBioLLM-8B,0.7911764705882353,5.7641779692082125,341,1.0623052959501558,0.717201166180758,5.873179620343841,349,1.087227414330218,0.7514285714285714,6.060133053221289,357,1.1121495327102804
127,16.039284899201217,5.588047084002142,239,267,0.5799421472066232,0.038142468417372344,OpenBioLLM-8B,0.6174757281553398,6.190049019607844,240,0.898876404494382,0.5811320754716981,7.790226377952759,254,0.951310861423221,0.5412186379928315,5.59457600986741,282,1.0561797752808988
128,14.384831891048378,7.213697584827383,371,397,0.5934551882748128,0.04714310992329808,OpenBioLLM-8B,0.6263157894736843,7.233152015541524,355,0.8942065491183879,0.5394402035623409,6.202639296187684,385,0.9697732997481109,0.6146095717884131,6.876120204603584,391,0.9848866498740554
129,10.518971334522018,6.890240685789649,318,337,0.6911366564323952,0.017073838039901403,OpenBioLLM-8B,0.7082728592162555,6.3714672711189735,323,0.9584569732937686,0.6910112359550561,6.399962536023054,347,1.029673590504451,0.6741258741258741,6.12805152266289,353,1.0474777448071217
130,14.626248008497079,6.372846376811598,270,276,0.7104283996482349,0.01820799369166575,BioMistral-7B-DARE,0.72,6.461820739549843,311,1.1268115942028984,0.6894308943089432,6.0715731814198115,326,1.181159420289855,0.7218543046357616,6.6306666666666665,315,1.141304347826087
131,12.318734861591697,7.642910863509751,289,359,0.6724140774702573,0.03817425010704975,OpenBioLLM-8B,0.7081081081081081,7.080777886497067,365,1.0167130919220055,0.6769662921348314,5.819220300828814,337,0.9387186629526463,0.6321678321678321,6.119056047197642,339,0.9442896935933147
132,13.984423076923083,8.575721925133692,130,153,0.6924565401330719,0.07776941211968773,Mistral-7B,0.6875000000000001,7.447468354430381,158,1.0326797385620916,0.7725856697819315,7.522151898734183,158,1.0326797385620916,0.6172839506172839,6.855008891523415,241,1.5751633986928104
133,14.273589743589746,9.061482820976494,234,316,0.7177691566509458,0.04208207913456726,Mistral-7B,0.73,9.202144927536235,276,0.8734177215189873,0.7523809523809525,9.49592505854801,305,0.9651898734177216,0.670926517571885,8.801620684674276,301,0.9525316455696202
134,13.422655878153261,6.895452380952381,191,231,0.686424522193831,0.004316020760518475,Mistral-7B,0.6819221967963387,7.48389464594128,193,0.8354978354978355,0.6905263157894738,8.20477011494253,232,1.0043290043290043,0.6868250539956804,8.14087389380531,226,0.9783549783549783
135,12.915211267605638,5.720196078431375,284,306,0.6339867962671923,0.04931706715261701,Mistral-7B,0.6197654941373535,5.797852482269505,282,0.9215686274509803,0.6888519134775375,6.245352112676059,284,0.9281045751633987,0.5933429811866859,5.806385571533024,373,1.2189542483660132
136,14.934285714285718,5.929583333333333,236,288,0.7722837066315327,0.013079363561986048,BioMistral-7B-DARE,0.7575757575757576,6.450800761235545,297,1.03125,0.7766666666666665,5.7680734323432326,303,1.0520833333333333,0.7826086956521738,5.89895652173913,300,1.0416666666666667
137,11.483870481927713,7.636240343347641,415,466,0.5981414949875173,0.057935333263655485,OpenBioLLM-8B,0.662870159453303,6.018184685345464,401,0.8605150214592274,0.5511432009626955,5.193636363636365,354,0.759656652360515,0.5804111245465539,5.911966310333657,343,0.7360515021459227
138,14.566672131147541,8.111351218311594,183,239,0.6425631078469981,0.040419602313682045,OpenBioLLM-8B,0.6790890269151139,7.469050632911394,237,0.9916317991631799,0.6494623655913978,7.744472031963472,219,0.9163179916317992,0.5991379310344828,9.063951935914556,214,0.895397489539749
139,12.354176021553663,5.957948717948717,262,312,0.7272481607832914,0.04683166547411638,OpenBioLLM-8B,0.7712418300653595,6.500021626297578,289,0.9262820512820513,0.7324840764331211,6.883600000000005,306,0.9807692307692307,0.6780185758513932,6.700259840778418,323,1.0352564102564104
140,14.380008783487046,8.151794871794873,207,260,0.7204844580535189,0.03704240226119178,Mistral-7B,0.7413127413127413,8.122885595182957,254,0.9769230769230769,0.7424242424242424,7.341360902255641,266,1.023076923076923,0.6777163904235728,7.844656638325706,278,1.0692307692307692
141,15.402559241706161,7.331282051282052,211,312,0.5994534435261708,0.044485655721263506,OpenBioLLM-8B,0.6496,6.092980132450332,302,0.967948717948718,0.5647382920110192,8.555797468354431,395,1.266025641025641,0.5840220385674931,8.027196009975064,401,1.2852564102564104
142,14.396689447236184,7.680471298108284,401,511,0.5379701986409889,0.05152032156558037,OpenBioLLM-8B,0.5971769815418024,5.747690417690418,396,0.7749510763209393,0.5133928571428572,6.719483282674773,376,0.735812133072407,0.5033407572383073,5.804684282772822,376,0.735812133072407
143,12.74970403587444,7.659286403085826,224,244,0.6048248729634869,0.01779290966058686,OpenBioLLM-8B,0.623015873015873,6.622325102880659,243,0.9959016393442623,0.5874587458745875,7.134591836734696,344,1.4098360655737705,0.6040000000000001,7.1707342430149446,243,0.9959016393442623
144,12.11661108122647,10.882073170731712,169,205,0.7176820701156627,0.03988504955223233,BioMistral-7B-DARE,0.6936708860759494,7.731492776886036,178,0.8682926829268293,0.6956521739130436,7.446816326530612,196,0.9560975609756097,0.7637231503579952,8.08763790664781,202,0.9853658536585366
145,13.430216086434573,6.720080275229357,294,327,0.6384338528725246,0.0064504602338329425,BioMistral-7B-DARE,0.6311111111111112,7.5540113967665015,343,1.0489296636085628,0.6409155937052932,7.08272336359293,364,1.1131498470948011,0.6432748538011696,7.391252136752136,351,1.073394495412844
146,14.122064516129036,9.259716748768476,186,203,0.5068179683564299,0.07565565219591168,OpenBioLLM-8B,0.5897435897435898,6.970384615384617,260,1.2807881773399015,0.4415584415584415,7.238787878787878,330,1.625615763546798,0.4891518737672583,6.584880636604776,299,1.4729064039408868
147,14.497777777777781,9.210193246973883,225,277,0.6652454375003183,0.03171579320296366,OpenBioLLM-8B,0.7006802721088436,9.278968784838352,299,1.0794223826714802,0.6395173453996983,9.15106060606061,375,1.3537906137184115,0.6555386949924128,8.535645161290322,372,1.3429602888086642
148,15.36878048780488,7.12182812856166,410,535,0.5732744600773446,0.015875077301673295,OpenBioLLM-8B,0.5905759162303665,6.827180284918946,394,0.7364485981308411,0.5593784683684795,7.396006493506494,341,0.6373831775700934,0.5698689956331877,6.263045977011494,360,0.6728971962616822
149,15.74439243027889,7.0625000000000036,251,236,0.7308237392738705,0.021054960246107472,Mistral-7B,0.7325581395348837,7.441120672403443,263,1.1144067796610169,0.7509578544061303,6.459326599326605,270,1.1440677966101696,0.7089552238805971,8.264298245614036,285,1.2076271186440677
150,12.915189848514657,5.945077519379847,443,430,0.5950501404030998,0.036940257483783025,OpenBioLLM-8B,0.636150234741784,5.257987305487308,407,0.9465116279069767,0.5646173149309913,6.690555555555559,360,0.8372093023255814,0.5843828715365239,5.9134475920679925,353,0.8209302325581396
151,13.404226804123713,9.975478065241848,194,254,0.6493120648195131,0.02968283460258984,BioMistral-7B-DARE,0.6156787762906311,6.524519053214707,259,1.0196850393700787,0.6604127579737336,6.591530111524165,269,1.0590551181102361,0.6718446601941748,6.935970404097898,251,0.9881889763779528
152,16.32688524590164,9.342750000000002,305,352,0.6766259568893767,0.018386320929228178,Mistral-7B,0.6554149085794656,8.51727670288895,343,0.9744318181818182,0.6880222841225626,8.237696991404015,349,0.9914772727272727,0.6864406779661018,8.519840439796194,339,0.9630681818181818
153,17.350392857142854,6.843776583313861,350,389,0.6541579460360997,0.08177051421017868,OpenBioLLM-8B,0.7360594795539034,6.724832451499118,405,1.0411311053984575,0.6538952745849297,6.812913238593868,382,0.9820051413881749,0.5725190839694657,6.577740932642488,386,0.9922879177377892
154,16.35291102514507,6.781486500050189,329,486,0.6428811571372832,0.015447110324601724,OpenBioLLM-8B,0.6601520086862106,5.760639232458679,422,0.8683127572016461,0.6303854875283447,6.597241708422814,381,0.7839506172839507,0.6381059751972943,7.214067867616258,385,0.7921810699588477
155,12.073216374269006,5.764487309644672,342,394,0.6669526078298572,0.01413404301299483,Mistral-7B,0.653944020356234,6.110691244239632,385,0.9771573604060914,0.6819923371647509,5.5608412206266316,383,0.9720812182741116,0.6649214659685865,5.902537983425415,362,0.9187817258883249
156,13.761764705882356,7.346504839453065,238,283,0.6507091509046244,0.014398541881328494,BioMistral-7B-DARE,0.6555740432612314,6.850000000000005,316,1.11660777385159,0.634508348794063,7.503018092105265,256,0.9045936395759717,0.6620450606585788,7.060022299651568,287,1.0141342756183747
157,15.574000000000002,8.136185983827495,300,371,0.5947305040079041,0.08309941206424062,OpenBioLLM-8B,0.6906077348066298,7.931304347826089,345,0.9299191374663073,0.5501355013550135,8.021,360,0.9703504043126685,0.543448275862069,8.04491091674765,343,0.9245283018867925
158,13.733965183752417,8.239614271938287,190,244,0.6542284091489677,0.03827315834195458,Mistral-7B,0.6637744034707158,7.1795716733295265,206,0.8442622950819673,0.6868250539956804,6.416925638179801,212,0.8688524590163934,0.6120857699805069,6.262105538140023,261,1.069672131147541
159,14.048985507246378,8.91262086513995,207,262,0.710159336968089,0.0319300444630126,OpenBioLLM-8B,0.7441860465116278,7.347206477732797,247,0.9427480916030534,0.7054409005628518,7.606761006289307,265,1.0114503816793894,0.6808510638297872,8.048571428571428,295,1.1259541984732824
160,12.827448224852073,5.885861486486487,169,185,0.6584203834413701,0.052942132441899555,OpenBioLLM-8B,0.7135416666666667,5.630072538860105,193,1.0432432432432432,0.6537530266343825,5.9122601809954745,221,1.1945945945945946,0.6079664570230608,4.921250349650354,286,1.545945945945946
